desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment,,,,
428351000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181308889_s.jpg,2022-08-17,미추홀구 구청당직실,[개] 프렌치 불독,검/흰,2014(년생),13(Kg),인천-미추홀-2022-00369,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181308889.jpg,종료(반환),M,N,주인반환,인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181208502_s.jpg,2022-08-17,논골2길45,[고양이] 한국 고양이,삼색,2022(년생),0.4(Kg),인천-중구-2022-00502,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181208502.jpg,보호중,F,N,5마리같이구조 경계심있음.,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181208976_s.jpg,2022-08-17,논골2길45,[고양이] 한국 고양이,"흰색,고등어무늬",2022(년생),0.5(Kg),인천-중구-2022-00501,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181208976.jpg,보호중,M,N,5마리같이구조 경계심있음.,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181208877_s.jpg,2022-08-17,논골2길45,[고양이] 한국 고양이,치즈,2022(년생),0.42(Kg),인천-중구-2022-00500,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181208877.jpg,보호중,F,N,5마리같이구조 경계심있음.,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181208341_s.jpg,2022-08-17,논골2길45,[고양이] 한국 고양이,"흰색,치즈무늬",2022(년생),0.42(Kg),인천-중구-2022-00499,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181208341.jpg,보호중,M,N,5마리같이구조 경계심있음.,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181208490_s.jpg,2022-08-17,논골2길45,[고양이] 한국 고양이,"흰색,치즈무늬",2022(년생),0.4(Kg),인천-중구-2022-00498,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181208490.jpg,보호중,F,N,5마리같이구조 경계심있음.,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171908939_s.jpg,2022-08-17,신흥동로타리,[개] 코카 스파니엘,크림색,2018(년생),6.00(Kg),인천-중구-2022-00497,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171908939.jpg,보호중,F,N,치석이약간있음.그외에는 양호한것으로 사료됨,경동동물병원,032-765-9988,인천광역시 중구 개항로 68 (경동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/20220817170814[2]_s.jpg,2022-08-17,선녀바위로55,[고양이] 한국 고양이,삼색,2022(년생),0.86(Kg),인천-중구-2022-00496,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220817170814[2].jpg,보호중,F,N,"눈물,콧물 심함. 매우순하고착함",신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171708286[1]_s.jpg,2022-08-17,용유119구조대,[개] 말티즈,흰색,2015(년생),4(Kg),인천-중구-2022-00495,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171708286[1].jpg,보호중,F,U,더러운상태로발견.매우사나움.,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
428349000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171708474[1]_s.jpg,2022-08-17,마당개 애견카페인근,[개] 믹스견,흰색,2021(년생),2.9(Kg),인천-중구-2022-00494,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171708474[1].jpg,보호중,M,N,파란색리본하네스 착용한채로 발견,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108871_s.jpg,2022-08-17,가태길 55,[개] 믹스견,흰색,2022(년생),2.90(Kg),대구-달성-2022-00526,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108871.jpg,보호중,F,N,경계심이 강함,달성축산동물병원,053-614-3775,대구광역시 달성군 현풍면 원교길 6 (현풍면),대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/20220817160880_s.jpg,2022-08-17,화원 삼거리 철물점 앞,[개] 푸들,검정,2020(년생),3.2(Kg),대구-달성-2022-00523,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220817160880.jpg,종료(반환),F,U,등록칩 없음. 미용이 된 상태임.,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427348000000000,http://www.animal.go.kr/files/shelter/2022/08/202208171508726[1]_s.jpg,2022-08-17,달성 가창 농협하나로마트 앞,[고양이] 한국 고양이,흰검갈,2022(년생),0.21(Kg),대구-달성-2022-00522,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208171508726[1].jpg,보호중,F,N,순함,동인동물병원,053-424-4258,대구광역시 중구 동인동4가 국채보상로 724 (동인동4가) 가창면 관할,대구광역시 달성군,동물보호 담당,053-668-3863,,,,,
427347000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008995_s.jpg,2022-08-17,월배로 120,[개] 시츄,갈색+흰색,2018(년생),7(Kg),대구-달서-2022-00331,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008995.jpg,종료(반환),M,Y,미용,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 달서구,동물등록담당자,053-667-2692,,,,,
427344000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008394_s.jpg,2022-08-17,도촌길79,[고양이] 한국 고양이,검정+흰색,2022(년생),0.40(Kg),대구-남구-2022-00147,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008394.jpg,종료(자연사),M,N,사고추정 의식 없음,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 남구,,053-664-2644,,,,,
426339000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181708329_s.jpg,2022-08-17,삼덕로 46번길 21,[고양이] 한국 고양이,노흰,2022(년생),0.3(Kg),부산-사상-2022-00214,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181708329.jpg,보호중,Q,U,"사상구-214 노흰&어미없음,허약,탈진(3개월미만 추정, 구조후 사망)",유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 사상구,여선희,051-310-4781,,,,,
426339000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181708813_s.jpg,2022-08-17,가야대로 175번길 16,[고양이] 한국 고양이,흰검,2022(년생),0.2(Kg),부산-사상-2022-00213,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181708813.jpg,보호중,Q,U,"사상구-213 흰검&어미없음,젖먹이,허약,탈진(3개월미만 추정, 2두)",유기동물및동물보호협,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 사상구,여선희,051-310-4781,,,,,
426338000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818100851_s.jpg,2022-08-17,과정로42번길 22-6,[고양이] 한국 고양이,갈색+흰색,2022(년생),0.14(Kg),부산-수영-2022-00178,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220818100851.jpg,보호중,M,N,"3개월미만 추정, 영양상태 불량, 기력저하",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 수영구,박준영,051-610-4507,,,,,
426338000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008399_s.jpg,2022-08-17,수영로536번길 56,[개] 치와와,갈색,2019(년생),4(Kg),부산-수영-2022-00177,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008399.jpg,보호중,M,N,"소유자 소유권 포기, 노란색 목줄 착용, 예민함, 입질있음",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 수영구,박준영,051-610-4507,,,,,
426336000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181308681_s.jpg,2022-08-17,녹산소방서,[고양이] 한국 고양이,황색,2022(년생),0.1(Kg),부산-강서-2022-00327,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181308681.jpg,보호중,M,N,매우 허약,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,김세희,051-970-4814,,,,,
426336000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181308278[1]_s.jpg,2022-08-17,명지동 1335-1,[개] 믹스견,황색,2020(년생),12(Kg),부산-강서-2022-00326,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181308278[1].jpg,보호중,M,N,사고 추정,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,김세희,051-970-4814,,,,,
426335000000000,http://www.animal.go.kr/files/shelter/2022/08/202208180908634_s.jpg,2022-08-17,부산대 건설관 건물,[고양이] 한국 고양이,갈색+흰색,2018(년생),3.50(Kg),부산-금정-2022-00257,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208180908634.jpg,종료(자연사),M,N,"기립불능, 사고의심, 기력매우 저하",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동),부산광역시 금정구,김소연,051-519-4477,,,,,
426334000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108109_s.jpg,2022-08-17,다대포해수욕장,[개] 믹스견,흰색&갈색,2017(년생),5.2(Kg),부산-사하-2022-00357,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108109.jpg,종료(반환),F,U,목태,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 사하구,박혜영,051-220-4477,,,,,
426334000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181108758_s.jpg,2022-08-17,다산로 195 경부산업,[고양이] 한국 고양이,삼색,2022(년생),0.11(Kg),부산-사하-2022-00356,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181108758.jpg,보호중,F,U,생후 1주 추정. 허약,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 사하구,박혜영,051-220-4477,,,,,
426332000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181708419_s.jpg,2022-08-17,여성가족개발원,[고양이] 한국 고양이,검흰,2021(년생),2(Kg),부산-북구-2022-00355,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181708419.jpeg,보호중,M,N,"병원에서치료후인계,매우기력없음,영양상태부족,북구2-178호",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 북구,하정무,051-309-4651,,,,,
426330000000000,http://www.animal.go.kr/files/shelter/2022/08/20220818100877_s.jpg,2022-08-17,사직119안전센터,[고양이] 혼합,갈색+검정색,2022(년생),0.27(Kg),부산-동래-2022-00218,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/20220818100877.jpg,보호중,F,U,"3개월미만 추정, 영양상태 불량, 기력저하",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,부산광역시 동래구,동래구,051-550-4915,,,,,
426330000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008244_s.jpg,2022-08-17,명장로 44-1 이동채베이커리,[고양이] 혼합,검정+흰색,2022(년생),0.45(Kg),부산-동래-2022-00217,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008244.jpg,보호중,M,N,"3개월미만 추정, 기력매우 저하, 영양상태 불량, 안질환",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,부산광역시 동래구,동래구,051-550-4915,,,,,
426330000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181008112_s.jpg,2022-08-17,명장동 이편한세상 108동앞,[개] 혼합,검정+흰색,2019(년생),7(Kg),부산-동래-2022-00216,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181008112.jpg,보호중,F,U,"초록색 목줄 착용, 순함",누리동물병원,051-701-7599,부산광역시 해운대구 송정2로13번길 46 (송정동) 누리동물병원,부산광역시 동래구,동래구,051-550-4915,,,,,
426329000000000,http://www.animal.go.kr/files/shelter/2022/08/202208180908685_s.jpg,2022-08-17,서면 문화로 27,[고양이] 한국 고양이,검정,2022(년생),0.1(Kg),부산-부산진-2022-00282,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208180908685.jpg,보호중,Q,U,"검정&어미없음.젖먹이.허약,탈진",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474,,,,,
426329000000000,http://www.animal.go.kr/files/shelter/2022/08/202208180908977_s.jpg,2022-08-17,구청 당직실,[고양이] 한국 고양이,노흰,2022(년생),0.1(Kg),부산-부산진-2022-00281,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208180908977.jpg,보호중,Q,U,"노흰&어미없음,젖먹이,허약,탈진",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474,,,,,
426329000000000,http://www.animal.go.kr/files/shelter/2022/08/202208180908652_s.jpg,2022-08-17,서면 동문 굿모닝힐@부근,[개] 시츄,흰갈,2021(년생),5(Kg),부산-부산진-2022-00280,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208180908652.jpg,종료(반환),F,U,"흰갈&칩 없음,미용？？",동물보호관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동),부산광역시 부산진구,부산진구청,051-605-4474,,,,,
426327000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181908691_s.jpg,2022-08-17,동구 망양로 641(미애원),[고양이] 믹스묘,흰색,2017(년생),3(Kg),부산-동구-2022-00088,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181908691.jpg,보호중,F,N,"품종 페르시안 추정, 사람 잘 따름",사단법인 하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 동구,나선임,051-440-4521,,,,,
411323000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408964_s.jpg,2022-08-17,올림픽로 116 인근,[고양이] 한국 고양이,검,2017(년생),4.4(Kg),서울-송파-2022-00107,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181408964.jpg,종료(자연사),F,U,눈곱. 콧물. 기력없음. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 송파구,원은실,02-2147-2835,,,,,
411323000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181408157_s.jpg,2022-08-17,송파대로 지하 439 석촌역8호선 대합실,[개] 믹스견,흰,2020(년생),14(Kg),서울-송파-2022-00106,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181408157.jpg,종료(반환),F,U,입가변색/때탐. 손할줄앎. 꼬리끝연갈색털약간있음. 사람좋아함. 꼬리단미안됨. 털상태양호.푸들혼종추정.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 송파구,원은실,02-2147-2835,,,,,
411318000000000,http://www.animal.go.kr/files/shelter/2022/08/202208181508342_s.jpg,2022-08-17,영등포구청 일근,[기타축종] 토끼,갈/검/흰,2022(년생),1.1(Kg),서울-영등포-2022-00092,2022-08-18,2022-08-29,http://www.animal.go.kr/files/shelter/2022/08/202208181508342.jpg,보호중,M,U,사람 약간 따름.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,서울특별시 영등포구,홍승우,02-2670-3417,,,,,
